,Timestamp,personCount,Interval,Sensor
577,2022-10-18 16:37:00,55.0,577,Left
578,2022-10-18 16:38:00,55.0,578,Left
579,2022-10-18 16:39:00,55.0,579,Left
580,2022-10-18 16:40:00,55.0,580,Left
581,2022-10-18 16:41:00,55.0,581,Left
582,2022-10-18 16:42:00,55.0,582,Left
583,2022-10-18 16:43:00,55.0,583,Left
584,2022-10-18 16:44:00,55.0,584,Left
585,2022-10-18 16:45:00,55.0,585,Left
586,2022-10-18 16:46:00,55.0,586,Left
587,2022-10-18 16:47:00,55.0,587,Left
588,2022-10-18 16:48:00,55.0,588,Left
589,2022-10-18 16:49:00,55.0,589,Left
590,2022-10-18 16:50:00,55.0,590,Left
591,2022-10-18 16:51:00,55.0,591,Left
592,2022-10-18 16:52:00,55.0,592,Left
593,2022-10-18 16:53:00,55.0,593,Left
594,2022-10-18 16:54:00,55.0,594,Left
595,2022-10-18 16:55:00,55.0,595,Left
596,2022-10-18 16:56:00,55.0,596,Left
597,2022-10-18 16:57:00,55.0,597,Left
598,2022-10-18 16:58:00,55.0,598,Left
599,2022-10-18 16:59:00,55.0,599,Left
600,2022-10-18 17:00:00,55.0,600,Left
601,2022-10-18 17:01:00,55.0,601,Left
602,2022-10-18 17:02:00,55.0,602,Left
603,2022-10-18 17:03:00,55.0,603,Left
604,2022-10-18 17:04:00,55.0,604,Left
605,2022-10-18 17:05:00,55.0,605,Left
606,2022-10-18 17:06:00,55.0,606,Left
607,2022-10-18 17:07:00,55.0,607,Left
608,2022-10-18 17:08:00,55.0,608,Left
609,2022-10-18 17:09:00,55.0,609,Left
610,2022-10-18 17:10:00,55.0,610,Left
611,2022-10-18 17:11:00,55.0,611,Left
612,2022-10-18 17:12:00,55.0,612,Left
613,2022-10-18 17:13:00,55.0,613,Left
614,2022-10-18 17:14:00,55.0,614,Left
615,2022-10-18 17:15:00,55.0,615,Left
616,2022-10-18 17:16:00,55.0,616,Left
617,2022-10-18 17:17:00,55.0,617,Left
618,2022-10-18 17:18:00,55.0,618,Left
619,2022-10-18 17:19:00,55.0,619,Left
620,2022-10-18 17:20:00,55.0,620,Left
621,2022-10-18 17:21:00,55.0,621,Left
622,2022-10-18 17:22:00,55.0,622,Left
623,2022-10-18 17:23:00,55.0,623,Left
624,2022-10-18 17:24:00,55.0,624,Left
625,2022-10-18 17:25:00,55.0,625,Left
626,2022-10-18 17:26:00,55.0,626,Left
627,2022-10-18 17:27:00,55.0,627,Left
628,2022-10-18 17:28:00,55.0,628,Left
629,2022-10-18 17:29:00,55.0,629,Left
630,2022-10-18 17:30:00,55.0,630,Left
631,2022-10-18 17:31:00,55.0,631,Left
632,2022-10-18 17:32:00,55.0,632,Left
633,2022-10-18 17:33:00,55.0,633,Left
634,2022-10-18 17:34:00,55.0,634,Left
635,2022-10-18 17:35:00,55.0,635,Left
636,2022-10-18 17:36:00,55.0,636,Left
637,2022-10-18 17:37:00,55.0,637,Left
638,2022-10-18 17:38:00,55.0,638,Left
639,2022-10-18 17:39:00,55.0,639,Left
640,2022-10-18 17:40:00,55.0,640,Left
641,2022-10-18 17:41:00,55.0,641,Left
642,2022-10-18 17:42:00,55.0,642,Left
643,2022-10-18 17:43:00,55.0,643,Left
644,2022-10-18 17:44:00,55.0,644,Left
645,2022-10-18 17:45:00,55.0,645,Left
646,2022-10-18 17:46:00,55.0,646,Left
647,2022-10-18 17:47:00,55.0,647,Left
648,2022-10-18 17:48:00,55.0,648,Left
649,2022-10-18 17:49:00,55.0,649,Left
650,2022-10-18 17:50:00,55.0,650,Left
651,2022-10-18 17:51:00,55.0,651,Left
652,2022-10-18 17:52:00,55.0,652,Left
653,2022-10-18 17:53:00,55.0,653,Left
654,2022-10-18 17:54:00,55.0,654,Left
655,2022-10-18 17:55:00,55.0,655,Left
656,2022-10-18 17:56:00,55.0,656,Left
657,2022-10-18 17:57:00,55.0,657,Left
658,2022-10-18 17:58:00,55.0,658,Left
659,2022-10-18 17:59:00,55.0,659,Left
660,2022-10-18 18:00:00,55.0,660,Left
661,2022-10-18 18:01:00,55.0,661,Left
662,2022-10-18 18:02:00,55.0,662,Left
663,2022-10-18 18:03:00,55.0,663,Left
664,2022-10-18 18:04:00,55.0,664,Left
665,2022-10-18 18:05:00,55.0,665,Left
666,2022-10-18 18:06:00,55.0,666,Left
667,2022-10-18 18:07:00,55.0,667,Left
668,2022-10-18 18:08:00,55.0,668,Left
669,2022-10-18 18:09:00,55.0,669,Left
670,2022-10-18 18:10:00,55.0,670,Left
671,2022-10-18 18:11:00,55.0,671,Left
672,2022-10-18 18:12:00,55.0,672,Left
673,2022-10-18 18:13:00,55.0,673,Left
674,2022-10-18 18:14:00,55.0,674,Left
675,2022-10-18 18:15:00,55.0,675,Left
676,2022-10-18 18:16:00,55.0,676,Left
677,2022-10-18 18:17:00,55.0,677,Left
678,2022-10-18 18:18:00,55.0,678,Left
679,2022-10-18 18:19:00,55.0,679,Left
680,2022-10-18 18:20:00,55.0,680,Left
681,2022-10-18 18:21:00,55.0,681,Left
682,2022-10-18 18:22:00,55.0,682,Left
683,2022-10-18 18:23:00,55.0,683,Left
684,2022-10-18 18:24:00,55.0,684,Left
685,2022-10-18 18:25:00,55.0,685,Left
686,2022-10-18 18:26:00,55.0,686,Left
687,2022-10-18 18:27:00,55.0,687,Left
688,2022-10-18 18:28:00,55.0,688,Left
689,2022-10-18 18:29:00,55.0,689,Left
690,2022-10-18 18:30:00,55.0,690,Left
691,2022-10-18 18:31:00,55.0,691,Left
692,2022-10-18 18:32:00,55.0,692,Left
693,2022-10-18 18:33:00,55.0,693,Left
694,2022-10-18 18:34:00,55.0,694,Left
695,2022-10-18 18:35:00,55.0,695,Left
696,2022-10-18 18:36:00,55.0,696,Left
697,2022-10-18 18:37:00,55.0,697,Left
698,2022-10-18 18:38:00,55.0,698,Left
699,2022-10-18 18:39:00,55.0,699,Left
700,2022-10-18 18:40:00,55.0,700,Left
701,2022-10-18 18:41:00,55.0,701,Left
702,2022-10-18 18:42:00,55.0,702,Left
703,2022-10-18 18:43:00,55.0,703,Left
704,2022-10-18 18:44:00,55.0,704,Left
705,2022-10-18 18:45:00,55.0,705,Left
706,2022-10-18 18:46:00,55.0,706,Left
707,2022-10-18 18:47:00,55.0,707,Left
708,2022-10-18 18:48:00,55.0,708,Left
709,2022-10-18 18:49:00,55.0,709,Left
710,2022-10-18 18:50:00,55.0,710,Left
711,2022-10-18 18:51:00,55.0,711,Left
712,2022-10-18 18:52:00,55.0,712,Left
713,2022-10-18 18:53:00,55.0,713,Left
714,2022-10-18 18:54:00,55.0,714,Left
715,2022-10-18 18:55:00,55.0,715,Left
716,2022-10-18 18:56:00,55.0,716,Left
717,2022-10-18 18:57:00,55.0,717,Left
718,2022-10-18 18:58:00,55.0,718,Left
719,2022-10-18 18:59:00,55.0,719,Left
720,2022-10-18 19:00:00,55.0,720,Left
721,2022-10-18 19:01:00,55.0,721,Left
722,2022-10-18 19:02:00,55.0,722,Left
723,2022-10-18 19:03:00,55.0,723,Left
724,2022-10-18 19:04:00,55.0,724,Left
725,2022-10-18 19:05:00,55.0,725,Left
726,2022-10-18 19:06:00,55.0,726,Left
727,2022-10-18 19:07:00,55.0,727,Left
728,2022-10-18 19:08:00,55.0,728,Left
729,2022-10-18 19:09:00,55.0,729,Left
730,2022-10-18 19:10:00,55.0,730,Left
731,2022-10-18 19:11:00,55.0,731,Left
732,2022-10-18 19:12:00,55.0,732,Left
733,2022-10-18 19:13:00,55.0,733,Left
734,2022-10-18 19:14:00,55.0,734,Left
735,2022-10-18 19:15:00,55.0,735,Left
736,2022-10-18 19:16:00,55.0,736,Left
737,2022-10-18 19:17:00,55.0,737,Left
738,2022-10-18 19:18:00,55.0,738,Left
739,2022-10-18 19:19:00,55.0,739,Left
740,2022-10-18 19:20:00,55.0,740,Left
741,2022-10-18 19:21:00,55.0,741,Left
742,2022-10-18 19:22:00,55.0,742,Left
743,2022-10-18 19:23:00,55.0,743,Left
744,2022-10-18 19:24:00,55.0,744,Left
745,2022-10-18 19:25:00,55.0,745,Left
746,2022-10-18 19:26:00,55.0,746,Left
747,2022-10-18 19:27:00,55.0,747,Left
748,2022-10-18 19:28:00,55.0,748,Left
749,2022-10-18 19:29:00,55.0,749,Left
750,2022-10-18 19:30:00,55.0,750,Left
751,2022-10-18 19:31:00,55.0,751,Left
752,2022-10-18 19:32:00,55.0,752,Left
753,2022-10-18 19:33:00,55.0,753,Left
754,2022-10-18 19:34:00,55.0,754,Left
755,2022-10-18 19:35:00,55.0,755,Left
756,2022-10-18 19:36:00,55.0,756,Left
757,2022-10-18 19:37:00,55.0,757,Left
758,2022-10-18 19:38:00,55.0,758,Left
759,2022-10-18 19:39:00,55.0,759,Left
760,2022-10-18 19:40:00,55.0,760,Left
761,2022-10-18 19:41:00,55.0,761,Left
762,2022-10-18 19:42:00,55.0,762,Left
763,2022-10-18 19:43:00,55.0,763,Left
764,2022-10-18 19:44:00,55.0,764,Left
765,2022-10-18 19:45:00,55.0,765,Left
766,2022-10-18 19:46:00,55.0,766,Left
767,2022-10-18 19:47:00,55.0,767,Left
768,2022-10-18 19:48:00,55.0,768,Left
769,2022-10-18 19:49:00,55.0,769,Left
770,2022-10-18 19:50:00,55.0,770,Left
771,2022-10-18 19:51:00,55.0,771,Left
772,2022-10-18 19:52:00,55.0,772,Left
773,2022-10-18 19:53:00,55.0,773,Left
774,2022-10-18 19:54:00,55.0,774,Left
775,2022-10-18 19:55:00,55.0,775,Left
776,2022-10-18 19:56:00,55.0,776,Left
777,2022-10-18 19:57:00,55.0,777,Left
778,2022-10-18 19:58:00,55.0,778,Left
779,2022-10-18 19:59:00,55.0,779,Left
780,2022-10-18 20:00:00,55.0,780,Left
781,2022-10-18 20:01:00,55.0,781,Left
782,2022-10-18 20:02:00,55.0,782,Left
783,2022-10-18 20:03:00,55.0,783,Left
784,2022-10-18 20:04:00,55.0,784,Left
785,2022-10-18 20:05:00,55.0,785,Left
786,2022-10-18 20:06:00,55.0,786,Left
787,2022-10-18 20:07:00,55.0,787,Left
788,2022-10-18 20:08:00,55.0,788,Left
789,2022-10-18 20:09:00,55.0,789,Left
790,2022-10-18 20:10:00,55.0,790,Left
791,2022-10-18 20:11:00,55.0,791,Left
792,2022-10-18 20:12:00,55.0,792,Left
793,2022-10-18 20:13:00,55.0,793,Left
794,2022-10-18 20:14:00,55.0,794,Left
795,2022-10-18 20:15:00,55.0,795,Left
796,2022-10-18 20:16:00,55.0,796,Left
797,2022-10-18 20:17:00,55.0,797,Left
798,2022-10-18 20:18:00,55.0,798,Left
799,2022-10-18 20:19:00,55.0,799,Left
800,2022-10-18 20:20:00,55.0,800,Left
801,2022-10-18 20:21:00,55.0,801,Left
802,2022-10-18 20:22:00,55.0,802,Left
803,2022-10-18 20:23:00,55.0,803,Left
804,2022-10-18 20:24:00,55.0,804,Left
805,2022-10-18 20:25:00,55.0,805,Left
806,2022-10-18 20:26:00,55.0,806,Left
807,2022-10-18 20:27:00,55.0,807,Left
808,2022-10-18 20:28:00,55.0,808,Left
809,2022-10-18 20:29:00,55.0,809,Left
810,2022-10-18 20:30:00,55.0,810,Left
811,2022-10-18 20:31:00,55.0,811,Left
812,2022-10-18 20:32:00,55.0,812,Left
813,2022-10-18 20:33:00,55.0,813,Left
814,2022-10-18 20:34:00,55.0,814,Left
815,2022-10-18 20:35:00,55.0,815,Left
816,2022-10-18 20:36:00,55.0,816,Left
817,2022-10-18 20:37:00,55.0,817,Left
818,2022-10-18 20:38:00,55.0,818,Left
819,2022-10-18 20:39:00,55.0,819,Left
820,2022-10-18 20:40:00,55.0,820,Left
821,2022-10-18 20:41:00,55.0,821,Left
822,2022-10-18 20:42:00,55.0,822,Left
823,2022-10-18 20:43:00,55.0,823,Left
824,2022-10-18 20:44:00,55.0,824,Left
825,2022-10-18 20:45:00,55.0,825,Left
826,2022-10-18 20:46:00,55.0,826,Left
827,2022-10-18 20:47:00,55.0,827,Left
828,2022-10-18 20:48:00,55.0,828,Left
829,2022-10-18 20:49:00,55.0,829,Left
830,2022-10-18 20:50:00,55.0,830,Left
831,2022-10-18 20:51:00,55.0,831,Left
832,2022-10-18 20:52:00,55.0,832,Left
833,2022-10-18 20:53:00,55.0,833,Left
834,2022-10-18 20:54:00,55.0,834,Left
835,2022-10-18 20:55:00,55.0,835,Left
836,2022-10-18 20:56:00,55.0,836,Left
837,2022-10-18 20:57:00,55.0,837,Left
838,2022-10-18 20:58:00,55.0,838,Left
839,2022-10-18 20:59:00,55.0,839,Left
840,2022-10-18 21:00:00,55.0,840,Left
841,2022-10-18 21:01:00,55.0,841,Left
842,2022-10-18 21:02:00,55.0,842,Left
843,2022-10-18 21:03:00,55.0,843,Left
844,2022-10-18 21:04:00,55.0,844,Left
845,2022-10-18 21:05:00,55.0,845,Left
846,2022-10-18 21:06:00,55.0,846,Left
847,2022-10-18 21:07:00,55.0,847,Left
848,2022-10-18 21:08:00,55.0,848,Left
849,2022-10-18 21:09:00,55.0,849,Left
850,2022-10-18 21:10:00,55.0,850,Left
851,2022-10-18 21:11:00,55.0,851,Left
852,2022-10-18 21:12:00,55.0,852,Left
853,2022-10-18 21:13:00,55.0,853,Left
854,2022-10-18 21:14:00,55.0,854,Left
855,2022-10-18 21:15:00,55.0,855,Left
856,2022-10-18 21:16:00,55.0,856,Left
857,2022-10-18 21:17:00,55.0,857,Left
858,2022-10-18 21:18:00,55.0,858,Left
859,2022-10-18 21:19:00,55.0,859,Left
860,2022-10-18 21:20:00,55.0,860,Left
861,2022-10-18 21:21:00,55.0,861,Left
862,2022-10-18 21:22:00,55.0,862,Left
863,2022-10-18 21:23:00,55.0,863,Left
864,2022-10-18 21:24:00,55.0,864,Left
865,2022-10-18 21:25:00,55.0,865,Left
866,2022-10-18 21:26:00,55.0,866,Left
867,2022-10-18 21:27:00,55.0,867,Left
868,2022-10-18 21:28:00,55.0,868,Left
869,2022-10-18 21:29:00,55.0,869,Left
870,2022-10-18 21:30:00,55.0,870,Left
871,2022-10-18 21:31:00,55.0,871,Left
872,2022-10-18 21:32:00,55.0,872,Left
873,2022-10-18 21:33:00,55.0,873,Left
874,2022-10-18 21:34:00,55.0,874,Left
875,2022-10-18 21:35:00,55.0,875,Left
876,2022-10-18 21:36:00,55.0,876,Left
877,2022-10-18 21:37:00,55.0,877,Left
878,2022-10-18 21:38:00,55.0,878,Left
879,2022-10-18 21:39:00,55.0,879,Left
880,2022-10-18 21:40:00,55.0,880,Left
881,2022-10-18 21:41:00,55.0,881,Left
882,2022-10-18 21:42:00,55.0,882,Left
883,2022-10-18 21:43:00,55.0,883,Left
884,2022-10-18 21:44:00,55.0,884,Left
885,2022-10-18 21:45:00,55.0,885,Left
886,2022-10-18 21:46:00,55.0,886,Left
887,2022-10-18 21:47:00,55.0,887,Left
888,2022-10-18 21:48:00,55.0,888,Left
889,2022-10-18 21:49:00,55.0,889,Left
890,2022-10-18 21:50:00,55.0,890,Left
891,2022-10-18 21:51:00,55.0,891,Left
892,2022-10-18 21:52:00,55.0,892,Left
893,2022-10-18 21:53:00,55.0,893,Left
894,2022-10-18 21:54:00,55.0,894,Left
895,2022-10-18 21:55:00,55.0,895,Left
